"district_name","year","incident_num","Date","Time","district","victim_gender","victim_race","multi_victim","v_hispanic_or_latinx","fatal","Total.","GEOID","NAME","medincome","no_english","little_english","below_highschool","employment_status","pct_below_poverty_level","pct_vacant","total_pop","White_alone","B02001_003","Black_or_African_American_alone","American_Indian_and_Alaska_Native_alone","Asian_alone","one_parent","pct_25_and_up_bachelors_degree"
"Roxbury",2018,"I182080608","2018-10-05","2024-04-01T17:03:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182080649","2018-10-05","2024-04-01T18:48:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182080649","2018-10-05","2024-04-01T18:48:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182080649","2018-10-05","2024-04-01T18:48:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182002786","2018-01-11","2024-04-01T13:46:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182002786","2018-01-11","2024-04-01T13:46:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182002786","2018-01-11","2024-04-01T13:46:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182093742","2018-11-19","2024-04-01T21:33:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182093742","2018-11-19","2024-04-01T21:33:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182093742","2018-11-19","2024-04-01T21:33:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182023600","2018-03-30","2024-04-01T09:03:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182023600","2018-03-30","2024-04-01T09:03:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182023600","2018-03-30","2024-04-01T09:03:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182052602","2018-07-04","2024-04-01T21:50:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182052602","2018-07-04","2024-04-01T21:50:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182052602","2018-07-04","2024-04-01T21:50:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182002801","2018-01-11","2024-04-01T14:03:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182002801","2018-01-11","2024-04-01T14:03:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182002801","2018-01-11","2024-04-01T14:03:00Z","B2","Male","Black or African American",1,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182053414","2018-07-07","2024-04-01T15:06:00Z","B2","Male","White",0,TRUE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182053414","2018-07-07","2024-04-01T15:06:00Z","B2","Male","White",0,TRUE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182053414","2018-07-07","2024-04-01T15:06:00Z","B2","Male","White",0,TRUE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182033510","2018-05-04","2024-04-01T05:07:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182033510","2018-05-04","2024-04-01T05:07:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182033510","2018-05-04","2024-04-01T05:07:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182052553","2018-07-04","2024-04-01T18:40:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182052553","2018-07-04","2024-04-01T18:40:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182052553","2018-07-04","2024-04-01T18:40:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182086270","2018-10-25","2024-04-01T17:12:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182086270","2018-10-25","2024-04-01T17:12:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182086270","2018-10-25","2024-04-01T17:12:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182079821","2018-10-03","2024-04-01T08:02:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182079821","2018-10-03","2024-04-01T08:02:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182079821","2018-10-03","2024-04-01T08:02:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182008316","2018-01-31","2024-04-01T21:36:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182008316","2018-01-31","2024-04-01T21:36:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182008316","2018-01-31","2024-04-01T21:36:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182026805","2018-04-10","2024-04-01T18:57:33Z","B2","Female","Black or African American",1,TRUE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182026805","2018-04-10","2024-04-01T18:57:33Z","B2","Female","Black or African American",1,TRUE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182026805","2018-04-10","2024-04-01T18:57:33Z","B2","Female","Black or African American",1,TRUE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182079783","2018-10-03","2024-04-01T12:30:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182079783","2018-10-03","2024-04-01T12:30:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182079783","2018-10-03","2024-04-01T12:30:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182011931","2018-02-14","2024-04-01T18:43:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182011931","2018-02-14","2024-04-01T18:43:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182011931","2018-02-14","2024-04-01T18:43:00Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182078872","2018-09-29","2024-04-01T19:21:15Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182078872","2018-09-29","2024-04-01T19:21:15Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182078872","2018-09-29","2024-04-01T19:21:15Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182080649","2018-10-05","2024-04-01T18:48:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182080649","2018-10-05","2024-04-01T18:48:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182080649","2018-10-05","2024-04-01T18:48:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182014658","2018-02-24","2024-04-01T21:51:00Z","B2","Female","Black or African American",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182014658","2018-02-24","2024-04-01T21:51:00Z","B2","Female","Black or African American",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182014658","2018-02-24","2024-04-01T21:51:00Z","B2","Female","Black or African American",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182082967","2018-10-13","2024-04-01T22:24:34Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182082967","2018-10-13","2024-04-01T22:24:34Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182082967","2018-10-13","2024-04-01T22:24:34Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182044546","2018-06-09","2024-04-01T00:08:43Z","B2","Male","White",1,TRUE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182044546","2018-06-09","2024-04-01T00:08:43Z","B2","Male","White",1,TRUE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182044546","2018-06-09","2024-04-01T00:08:43Z","B2","Male","White",1,TRUE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182077113","2018-09-24","2024-04-01T06:20:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182077113","2018-09-24","2024-04-01T06:20:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182077113","2018-09-24","2024-04-01T06:20:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182007236","2018-01-28","2024-04-01T22:46:55Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182007236","2018-01-28","2024-04-01T22:46:55Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182007236","2018-01-28","2024-04-01T22:46:55Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2018,"I182053533","2018-07-07","2024-04-01T23:33:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",100915,157,184,1565,23571,1701,485,28487,23189,2010,9,1967,0,412,22948
"Roxbury",2018,"I182053533","2018-07-07","2024-04-01T23:33:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",33727,214,416,1192,13403,5218,279,14928,6715,3402,35,2648,0,691,13281
"Roxbury",2018,"I182053533","2018-07-07","2024-04-01T23:33:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",30551,1049,1338,4571,22482,9296,877,28199,4587,15669,422,974,7,2816,21876
"Roxbury",2019,"I192005158","2019-01-19","2024-04-01T23:57:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192005158","2019-01-19","2024-04-01T23:57:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192005158","2019-01-19","2024-04-01T23:57:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192051573","2019-07-05","2024-04-01T23:14:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192051573","2019-07-05","2024-04-01T23:14:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192051573","2019-07-05","2024-04-01T23:14:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192000084","2019-01-01","2024-04-01T04:25:00Z","B2","Male","White",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192000084","2019-01-01","2024-04-01T04:25:00Z","B2","Male","White",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192000084","2019-01-01","2024-04-01T04:25:00Z","B2","Male","White",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192062713","2019-08-11","2024-04-01T00:25:00Z","B2","Male","Black or African American",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192062713","2019-08-11","2024-04-01T00:25:00Z","B2","Male","Black or African American",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192062713","2019-08-11","2024-04-01T00:25:00Z","B2","Male","Black or African American",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192054188","2019-07-14","2024-04-01T17:09:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192054188","2019-07-14","2024-04-01T17:09:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192054188","2019-07-14","2024-04-01T17:09:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192023577","2019-03-31","2024-04-01T02:55:00Z","B2","Male","White",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192023577","2019-03-31","2024-04-01T02:55:00Z","B2","Male","White",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192023577","2019-03-31","2024-04-01T02:55:00Z","B2","Male","White",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192061126","2019-08-06","2024-04-01T04:25:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192061126","2019-08-06","2024-04-01T04:25:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192061126","2019-08-06","2024-04-01T04:25:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192049454","2019-06-29","2024-04-01T01:51:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192049454","2019-06-29","2024-04-01T01:51:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192049454","2019-06-29","2024-04-01T01:51:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192034557","2019-05-09","2024-04-01T21:27:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192034557","2019-05-09","2024-04-01T21:27:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192034557","2019-05-09","2024-04-01T21:27:00Z","B2","Male","Black or African American",1,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192077645","2019-09-26","2024-04-01T02:39:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192077645","2019-09-26","2024-04-01T02:39:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192077645","2019-09-26","2024-04-01T02:39:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192056108","2019-07-20","2024-04-01T21:52:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192056108","2019-07-20","2024-04-01T21:52:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192056108","2019-07-20","2024-04-01T21:52:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192051282","2019-07-05","2024-04-01T02:06:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192051282","2019-07-05","2024-04-01T02:06:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192051282","2019-07-05","2024-04-01T02:06:00Z","B2","Female","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192060494","2019-08-04","2024-04-01T00:47:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192060494","2019-08-04","2024-04-01T00:47:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192060494","2019-08-04","2024-04-01T00:47:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192002129","2019-01-08","2024-04-01T16:31:48Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192002129","2019-01-08","2024-04-01T16:31:48Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192002129","2019-01-08","2024-04-01T16:31:48Z","B2","Male","Black or African American",0,FALSE,TRUE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192018923","2019-03-14","2024-04-01T12:34:00Z","B2","Male","White",0,TRUE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
"Roxbury",2019,"I192018923","2019-03-14","2024-04-01T12:34:00Z","B2","Male","White",0,TRUE,FALSE,54533,2119,"ZCTA5 02119",31900,1002,1326,4305,22390,8221,932,27818,4826,15586,412,784,12,2523,27.2
"Roxbury",2019,"I192018923","2019-03-14","2024-04-01T12:34:00Z","B2","Male","White",0,TRUE,FALSE,54533,2132,"ZCTA5 02132",103337,208,243,1256,23289,1411,547,27801,22551,1666,10,2113,0,355,56.3
"Roxbury",2019,"I192068166","2019-08-28","2024-04-01T00:01:00Z","B2","Male","Black or African American",0,FALSE,FALSE,54533,2120,"ZCTA5 02120",38300,207,328,1272,13743,5233,360,15188,6456,3690,40,2644,0,811,40.3
